"beta_hat","beta","gamma","sigma","distribution","g","r","cost"
4.06437934615531,4,0.05,0.5,"poisson",6,6254,18999000
3.99915657914345,4,0.05,0.5,"poisson",6,6254,18999000
3.96815720207728,4,0.05,0.5,"poisson",6,6254,18999000
4.06522674913374,4,0.05,0.5,"poisson",6,6254,18999000
3.98847599467136,4,0.05,0.5,"poisson",6,6254,18999000
3.98096686905174,4,0.05,0.5,"poisson",6,6254,18999000
3.98392263249029,4,0.05,0.5,"poisson",6,6254,18999000
3.9600785657429,4,0.05,0.5,"poisson",6,6254,18999000
4.08758037853256,4,0.05,0.5,"poisson",6,6254,18999000
3.96971042255048,4,0.05,0.5,"poisson",6,6254,18999000
3.9957705639612,4,0.05,0.5,"poisson",6,6254,18999000
4.04220547528555,4,0.05,0.5,"poisson",6,6254,18999000
3.96547701964479,4,0.05,0.5,"poisson",6,6254,18999000
3.99665054098414,4,0.05,0.5,"poisson",6,6254,18999000
3.98337675251201,4,0.05,0.5,"poisson",6,6254,18999000
3.97983425771133,4,0.05,0.5,"poisson",6,6254,18999000
3.9649489188858,4,0.05,0.5,"poisson",6,6254,18999000
4.01295077775151,4,0.05,0.5,"poisson",6,6254,18999000
4.01143029076903,4,0.05,0.5,"poisson",6,6254,18999000
3.98811116031315,4,0.05,0.5,"poisson",6,6254,18999000
3.98646978113703,4,0.05,0.5,"poisson",6,6254,18999000
3.99444893039717,4,0.05,0.5,"poisson",6,6254,18999000
3.99693237253366,4,0.05,0.5,"poisson",6,6254,18999000
4.08551124589871,4,0.05,0.5,"poisson",6,6254,18999000
3.97728132701733,4,0.05,0.5,"poisson",6,6254,18999000
3.99164546895285,4,0.05,0.5,"poisson",6,6254,18999000
3.95731959742185,4,0.05,0.5,"poisson",6,6254,18999000
3.93727308603085,4,0.05,0.5,"poisson",6,6254,18999000
4.01739298347345,4,0.05,0.5,"poisson",6,6254,18999000
3.94042421750856,4,0.05,0.5,"poisson",6,6254,18999000
3.95812577638053,4,0.05,0.5,"poisson",6,6254,18999000
3.92264353994653,4,0.05,0.5,"poisson",6,6254,18999000
3.97519951909965,4,0.05,0.5,"poisson",6,6254,18999000
3.97182605722816,4,0.05,0.5,"poisson",6,6254,18999000
4.01960904617736,4,0.05,0.5,"poisson",6,6254,18999000
4.01616099107655,4,0.05,0.5,"poisson",6,6254,18999000
3.96868267704804,4,0.05,0.5,"poisson",6,6254,18999000
3.98958495605613,4,0.05,0.5,"poisson",6,6254,18999000
4.07283564473819,4,0.05,0.5,"poisson",6,6254,18999000
3.90234149846239,4,0.05,0.5,"poisson",6,6254,18999000
4.03138203849025,4,0.05,0.5,"poisson",6,6254,18999000
3.9737141357753,4,0.05,0.5,"poisson",6,6254,18999000
4.00037717056624,4,0.05,0.5,"poisson",6,6254,18999000
4.06446860563171,4,0.05,0.5,"poisson",6,6254,18999000
4.0028932019625,4,0.05,0.5,"poisson",6,6254,18999000
4.06427243078825,4,0.05,0.5,"poisson",6,6254,18999000
3.98086934879739,4,0.05,0.5,"poisson",6,6254,18999000
4.05750630718097,4,0.05,0.5,"poisson",6,6254,18999000
4.03872788818119,4,0.05,0.5,"poisson",6,6254,18999000
4.01015310832416,4,0.05,0.5,"poisson",6,6254,18999000
3.97472922480834,4,0.05,0.5,"poisson",6,6254,18999000
4.02290009643641,4,0.05,0.5,"poisson",6,6254,18999000
4.00116847106706,4,0.05,0.5,"poisson",6,6254,18999000
4.01414793484274,4,0.05,0.5,"poisson",6,6254,18999000
3.9927859217308,4,0.05,0.5,"poisson",6,6254,18999000
3.9737139280654,4,0.05,0.5,"poisson",6,6254,18999000
4.00173726464605,4,0.05,0.5,"poisson",6,6254,18999000
3.96557557247396,4,0.05,0.5,"poisson",6,6254,18999000
4.02736903213959,4,0.05,0.5,"poisson",6,6254,18999000
4.00967715833272,4,0.05,0.5,"poisson",6,6254,18999000
4.03366585328706,4,0.05,0.5,"poisson",6,6254,18999000
4.05760922533237,4,0.05,0.5,"poisson",6,6254,18999000
4.07831813508208,4,0.05,0.5,"poisson",6,6254,18999000
3.91528572418742,4,0.05,0.5,"poisson",6,6254,18999000
4.02488719767501,4,0.05,0.5,"poisson",6,6254,18999000
4.03993243712818,4,0.05,0.5,"poisson",6,6254,18999000
3.96286954921244,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.99704942550609,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.93674720686583,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.99737987944274,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.98837339703828,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.00040101020066,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.99983722905382,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.02306897342225,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.01815816567143,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.03016644601939,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.03828026497301,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.00955212800291,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.05166983090233,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.98431172388736,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.99170192702571,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.96407547963738,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.96709825224763,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.02604742072568,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.06024967919358,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.98621501650723,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.06276957762379,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.91411563903228,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.99761423164441,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.97048475846723,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.98011760293914,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.99010659310261,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.02474673852593,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.01932670150798,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.02842132535506,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.98962354605419,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.98653410487335,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.01199206200985,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.01076405131632,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.05602820460276,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.00963685526783,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.9989149482992,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.97638751329411,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.95931845544624,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.97552270142277,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.023294284741,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.99607576607244,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.01301572140578,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.968305625999,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.96577488599852,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.98175998559939,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.02400886745402,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.97090053007156,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.00187453774743,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.96960190536514,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.01985163798459,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.03058349399648,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.02555972620192,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.05234544889415,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.95709168997791,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.05229679691732,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.98971146758524,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.04838803733438,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.05008708819169,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.95116586103926,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.97026562802384,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.05411844515668,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.06325767519334,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.060025902834,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.02204428314829,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.92546810225233,4,0.05,0.5,"poisson",8,4671,1.9e+07
